old_pecha_text_id,old_mongo_id,old_title,old_language,old_group_id,new_text_id,new_edition_id,new_stem,new_title,match_method,match_confidence,content_ratio,content_divergent,old_n_segments,old_catalog_rank,old_sibling_ids
oNTOM8xo1R7B4BoaHCto1,3ed3b2fc-cb7d-4248-9bef-e1a32980a3f7,༄༅། །ཛམྦྷ་ལའི་ཆུ་སྦྱིན་ལ་བཞུགས། །,bo,e06da7ff-bd53-4ae3-8dae-c845e273749c,,,,,OLD_ONLY,,,,11,,
baWXzQ7B6OIondKp5GGBN,e8e1e76b-e27f-49ed-a08b-be66031146a0,༈ ཀྱེ་རྡོར་ལམ་དུས་མ་ནོར་དོན་གསལ།,bo,81f3fc66-049d-44c5-9f73-dc6923e8ca12,,,,,OLD_ONLY,,,,208,,
hrYlJMI0iAzaX7mIMF4fS,f938d979-fc01-40a1-b1a7-cbda15b29272,༄༅། །ཀརྨ་པའི་གསོལ་འདེབས་རྒྱལ་ཀུན་ཕྲིན་ལས་གཟུགས་ཅན་མ་བཞུགས་སོ། །,bo,9cb30cf4-c94f-424f-aaf5-493c358f472c,,,,,OLD_ONLY,,,,53,,
NlFCpeTET1EdBpfT6rQw6,cbc540ec-5112-4196-b917-9cc535dbe252,༄༅། །ཀླུ་བསངས་ནོར་བུ་དགོས་འདོད་ཀུན་འབྱུང་ཞེས་བྱ་བ་བཞུགས་སོ།།,bo,280533c0-3d45-444b-b264-18aa77a8c2e5,,,,,OLD_ONLY,,,,41,,
T3IIVf7zhHIg28jO4sVGs,d60505af-641a-41d3-ae90-0eef3102b51f,མཚན་བརྗོད་བསྡུས་པ།,bo,616ab41b-db5a-4301-952d-46e02ed79373,,,,,OLD_ONLY,,,,10,18,
d6C9ArvXN1bhi2IeHXJQP,8efa6504-bf2f-4a72-a539-41a9d89976be,༄༅། །གནས་དང་མཆོད་པའི་ཡོ་བྱད་བྱིན་རླབས།,bo,104a8aa7-32ad-40cf-b082-b85542e81463,,,,,OLD_ONLY,,,,3,,
GS5XEqWCsU90cWu0Lnc2N,cf4c360e-dce0-41e6-ab8a-4366f98e7d80,༄༅། །གནས་བཅུའི་བསྟོད་པ་བཞུགས་སོ། །,bo,150804c4-9bb5-4d68-8478-415971e36798,,,,,OLD_ONLY,,,,284,,
R3TnknaTNBjYPtYwqaUiQ,4e3311e9-02d3-4223-8f4f-f6aede02a2ab,༄༅། །རྡོ་རྗེ་སེམས་དཔའ་གསང་བ་དྲི་མེད་ལས་བཤགས་པའི་སྙིང་པོ་སྦྱངས་པའི་རྒྱལ་པོ་བསྟན་པ་བཞུགས་སོ། །,bo,b3c25c4d-fa6d-4af1-bd3e-3e65caf1a697,,,,,OLD_ONLY,,,,28,,
XjcUUxTKvHE33NRKFZCLJ,a660abe7-11ff-49f0-9652-cae5c1d21e72,སྟོབས་ལྡན་འོད་འབར་རྒྱལ་མཚན་གསོལ་མཆོད་དགེ་ལེགས་རྒྱ་མཚོའི་སྤྲིན་ཕུང་།,bo,5ac9f4d9-c7f5-4022-8ae5-003ca2f42295,,,,,OLD_ONLY,,,,30,,
mE5XYIlOnZ6UnYkjkcBBU,05927066-2612-4ed2-a8c6-801f22207111,༄༅། །གཤིན་བསྔོ་ནི།,bo,53511fe3-71f6-4408-bab3-74135cae10cd,,,,,OLD_ONLY,,,,11,,
RclqyLiHc5hz4gdzj12kq,cfcb7b69-7164-4d1c-b348-af74eaf93f0d,༄༅། །རྗེ་བཙུན་སྒྲོལ་མའི་ཐུགས་དམ་གནད་ནས་བསྐུལ་བའི་གསོལ་འདེབས་བཞུགས་སོ།། །,bo,eab11530-b37f-4879-ac3d-fb4081cc02ea,,,,,OLD_ONLY,,,,67,,
mdoQmzkIEuSDbkKoWP3nc,7fc704ee-8c46-4292-8c2f-8ed5f3a17cd9,ལྷ་ཆེན་རབ་རྒོད་དགེ་བསྙེན་མཉེས་པའི་མཆོད་སྤྲིན།,bo,cb6cf23b-1a1f-4312-9799-9ce9c25078c4,,,,,OLD_ONLY,,,,40,,
UgFCPNqdMq5ryBjwirsyE,d34812a9-7494-4a18-9991-fabbd6260fad,༄༅། །བདེ་ཆེན་ལྷུན་གྲུབ་མ་བཞུགས་སོ།། ༈,bo,0cfd97ef-3574-42dd-b32c-53bc46b1efa6,,,,,OLD_ONLY,,,,33,,
O1BHkf3RJKRHwbHxZIfQ1,f94c71dc-1244-4978-a1a9-04b76f7d06a9,གསང་འདུས་སྨོན་ལམ་བཞུགས་སོ། །,bo,72ac738a-0da1-4cc1-9e60-ec6253150cca,,,,,OLD_ONLY,,,,140,,
wJd2Vz2nV3zA6XtIoBPct,0c89f6ae-b299-43c5-af3f-d6521bdb3cb0,མཁའ་འགྲོ་སྤྱི་གཏོར།,bo,08ed11e7-3f88-41f3-9b4e-3b1f899e9ff7,,,,,OLD_ONLY,,,,41,,
KOB9b5mwqtfE3EX6w02bY,59f62cc1-f035-476e-b8be-fa4255c63e3e,བསུར་མཆོད་འདོན་ཡོན་སྤྲིན་ཕུང་བཞུགས་སོ།།,bo,5529464b-6dc4-421b-811b-8bd4b9045500,,,,,OLD_ONLY,,,,104,,
RR7iVqqqlN3vRD0OdxGkp,92a4f34f-3146-420c-8ec7-6c693ecf47bd,༄༅། །གཤིན་བསྔོ་དང་གསོན་བསྔོ་བཞུགས། གཤིན་བསྔོ་ནི།,bo,fed7d37f-8dff-4e2f-9fec-eb2761355849,,,,,OLD_ONLY,,,,3,,
8ry48afLiAt7TuaXHZJzi,4802b744-44d7-427a-8986-f87fde61a5e8,༄༅། ། དྭགས་པོ་བཀའ་བརྒྱུད་སྤྱི་ལ་གསོལ་བ་འདེབས་པ་ནི།,bo,fc8f696a-65db-44db-835a-a1505d42bf95,,,,,OLD_ONLY,,,,30,,
SM2ELKfLzXCohUyHDqoPA,a05fccfe-b05a-4e22-a733-a4be940098fd,༄༅། །རྩ་བའི་བླ་མའི་གསོལ་འདེབས་དངོས་གྲུབ་འབྱུང་གནས་ཞེས་བྱ་བ་བཞུགས་སོ།།,bo,7a6a0455-8046-4b36-8c2e-32d10392623f,,,,,OLD_ONLY,,,,45,,
cti1gahwe83V9Tc5AH4vZ,e6f499b2-e9b6-43a3-964b-f787be2e7ea7,སྨོན་ལམ་ཕྱོགས་བཅུ་དུས་བཞི་མ།,bo,b59749b9-78db-4003-876f-8d77dbaf5f02,,,,,OLD_ONLY,,,,44,,
ZP2V2rOyxBwqDHhGMyVbC,a79fbedd-ad46-4842-a391-3363c0247e86,འཇིགས་བྱེད་དཔའ་བོ་གཅིག་པའི་བླ་བརྒྱུད་གསོལ་འདེབས་བཞུགས་སོ།,bo,3f56f1b1-055e-4cf2-b47c-c7e1e3087c36,,,,,OLD_ONLY,,,,58,,
LIkAIDEKGA9bG2sL8sgdP,f2c687ae-a815-4b71-a043-02f1b8267212,བདེ་སྨོན་བསྡུས་པ་ཤེས་བྱ་མ།,bo,abe2c4e6-eb2c-4ebf-9fd6-258888c6f823,,,,,OLD_ONLY,,,,130,,
Pmfarv1LBAsBx8jmHe8iU,0960fdd9-4af7-4567-badb-1528566a3497,༄༅། །བདེན་ཚིག་འགྲུབ་པའི་པྲ་ཎི་དྷ་རྣམ་མཁྱེན་གྲོང་འཇུག་ཅེས་བྱ་བ་བཞུགས་སོ། །,bo,5848aa77-8579-4372-8e0b-577d141a5785,,,,,OLD_ONLY,,,,19,,
nmZvcDC3YARhxv46NJnqY,0d649162-0537-411e-b7a8-ebca6dca97c4,༄༅། །བཅོམ་ལྡན་འདས་སྨན་བླའི་མདོ་ཆོག་སྙིང་པོ་བསྡུས་པ་ཡིད་བཞིན་ནོར་བུ་ཞེས་བྱ་བ་བཞུགས་སོ།། ༈,bo,70a97068-7218-479f-9aaa-f6ac1660a4a4,,,,,OLD_ONLY,,,,284,,
bbILXThTls5jSekcOn1Tj,c5a839ba-e88f-425e-94e2-c24d2e9d598a,གོང་མ་རྣམ་གསུམ་གྱི་སྐུ་བསྟོད།,bo,d58a46b9-7082-4914-83b3-d53a3238920d,,,,,OLD_ONLY,,,,66,,
Ic46Jv1iSC4VZjUJwo9vZ,7b7be44e-c53a-4c53-814f-3c2241901a46,རྡོ་རྗེ་ཆོས་སྐྱོང་བའི་སྲུང་མ་རྣམས་ལ་མངོན་པར་བསྟོད་པ་ཚངས་པའི་གླུ་དབྱངས་ཞེས་བྱ་བ་བཞུགས་སོ།,bo,40552dcb-ec56-4e2a-868c-f2b687b1ba2c,,,,,OLD_ONLY,,,,66,,
poezcU3GwIReIXrTKq5Rv,e411acda-2f67-4b9b-a0b0-11327c13d0a4,ཇ་མཆོད་སོགས་ཀྱི་སྐོར་ནི།,bo,39615b20-0d7e-4d39-824e-48f08b46d7a3,,,,,OLD_ONLY,,,,41,,
eCXLHU29CqGC6M3Lx5R0r,e0cfd0e3-26c4-4820-91a0-4181c275f0aa,ཇོ་དར་རབ་གནས་བཞུགས་སོ།,bo,07a25c5d-b4d0-4047-a386-c1d1369afc01,,,,,OLD_ONLY,,,,72,,
xpIu0rKtQRi51BEx0doQV,5913e790-892f-4b86-b23c-aade5e844916,༄༅། །ཉིན་ཞག་ཕྲུགས་གཅིག་ལ་ཉམས་ལེན་བྱ་ཚུལ་ནོར་བུ་རྣམ་པར་བཀྲ་བའིམཛེས་རྒྱན།,bo,96d0a4c3-2bbe-4cc6-a21f-ab57bea3f85d,,,,,OLD_ONLY,,,,73,,
zo0mpIl3zHCf351WcWrta,2a458c1e-0c37-434e-964d-8e1560169e87,ཐུན་དྲུག་གི་རྣལ་འབྱོར་མེ་ཏོག་ཕྲེང་མཛེས་ཞེས་བྱ་བ་བཞུགས་སོ། །,bo,88c39ec7-5ecb-4df8-8493-beb326059c8f,,,,,OLD_ONLY,,,,87,,
LCNXiyMX4Tvr2RMoaVhKu,88a97ec2-144d-4c4a-8588-2b6357fe8a61,༈ ངག་བྱིན་རླབས།,bo,78ef7ad3-3b3c-4fbb-87c4-bba348b97c2e,,,,,OLD_ONLY,,,,29,,
4m5rWovqJ0bfCEyXtKxfP,9cf6e752-052c-4550-9f96-f01fe8468d82,ཐུན་བཞི་བླ་མའི་རྣལ་འབྱོར།,bo,a7c8cf64-7be8-44fa-824b-e1a9cbf21b4a,,,,,OLD_ONLY,,,,251,,
tpT3R4FRQjwIeHzVcqW3C,491317e3-b202-40a8-a420-1e24ec087572,༄༅། །ཐུབ་མཆོག་བྱིན་རླབས་གཏེར་མཛོད་བཞུགས་སོ།,bo,25f42db1-03ac-4bdf-a5ee-1cbb6d24a5a1,,,,,OLD_ONLY,,,,76,,
969MN5K61iQgvk3rFJqcm,eb268d1e-1d08-484c-b474-232d1de03531,དཔལ་ཀྱཻ་རྡོ་རྗེའི་མངོན་པར་རྟོགས་པ་འབྲིང་དུ་བྱ་བ་ཡན་ལག་དྲུག་པའི་མཛེས་རྒྱན་ཞེས་བྱ་བ་བཞུགས་སོ། །,bo,6f181254-ee25-4524-a148-bf602a838159,,,,,OLD_ONLY,,,,238,,
ftmkW0s25ctjc7YEvrltJ,8bccb9e7-5576-4cab-8be9-94ff00162747,དབྱངས་ཅན་མའི་སྒྲུབ་ཐབས།,bo,e93bf698-6a82-4ea0-bcf7-468744fce177,,,,,OLD_ONLY,,,,41,,
ihAXf1YuZdohLSESBQeDf,52aacbd8-4bf3-4622-bb26-4588533af16b,༄༅། །དམ་ཚིག་རྡོ་རྗེའི་སྒྲུབ་ཐབས་སྡིག་སྒྲིབ་ཀུན་འཇོམས་བཞུགས་སོ།།,bo,fc71f4dc-7a5f-4b80-9d84-9bddddd7442b,,,,,OLD_ONLY,,,,24,,
E7s2Up32VVOUfsmzBuP0Y,20ab380a-f5c3-4109-a35a-4fb793ccba5c,སྔགས་རིམ་སྨོན་ལམ་བཞུགས་སོ།།,bo,8b6f8620-b2df-4862-8b70-052ddb1b299b,,,,,OLD_ONLY,,,,36,,
j8b5sC4mzcm6QZ8tH9QmJ,8666acf7-a646-42ba-8c20-e77021468d62,བྱང་ཤམྦྷ་ལར་སྐྱེ་བའི་སྨོན་ཚིག་བཞུགས་སོ།།,bo,436699c9-5f56-4ccd-baaa-b9a1ffc9cfbc,,,,,OLD_ONLY,,,,52,,
qkznkaIFIFWPTxQOCLT5v,7bd6b919-7cb3-4694-ab03-7e90d3d83559,༄༅། །བསྟན་པའི་སྙིང་པོ་བྱང་སྡོམ་བརྒྱུད་འདེབས་རྒྱལ་སྲས་དཔལ་སྟེར།།,bo,5f1cf509-741b-4be9-89ce-0a6bcbf660f8,,,,,OLD_ONLY,,,,37,,
AI0cYOYdOQt55aPGKuJQa,e9942f0b-8d78-4512-be34-064508f24dbb,༄༅། །ཟངས་མདོག་དཔལ་རིར་བགྲོད་པའི་སྨོན་ལམ་སྐལ་བཟང་དགའ་བའི་ཤིང་རྟ་བཞུགས།།,bo,e1c3cd13-dbca-4291-a485-505262dbe343,,,,,OLD_ONLY,,,,41,,
8AlPKBqHHEb1qBXEl0tXp,18a226cf-4417-42d6-8cb0-64b88901e4fe,༄༅། །གསུར་མཆོད་འདོད་ཡོན་སྤྲིན་ཕུང་བཞུགས།།,bo,f3840ea5-a4ae-43d2-8bf1-faa81e8440fc,,,,,OLD_ONLY,,,,76,,
8McJNoeCPot1hZ5Iz83FZ,826f9339-37e0-49bf-af2d-b9661e2fb929,༄༅། །འཕགས་པ་རྒྱལ་མཚན་གྱི་རྩེ་མོའི་དཔུང་རྒྱན་བཞུགས་སོ།།,bo,423ebfae-8913-45b8-b550-93a1e6da6a7b,,,,,OLD_ONLY,,,,5,17,
xYVlBJ6nkj5ZXFzpeMjxQ,767591e9-f388-4969-8b39-789611648890,འགྲོ་མགོན་ཆོས་རྒྱལ་འཕགས་པ་ལ་བསྟོད་པ།།,bo,fce1edf3-07c0-4184-a5ca-d61daef8a5bb,,,,,OLD_ONLY,,,,47,,
TAY8VzPaqE6RIS7ca2OyP,a3207058-b1ed-4515-85bd-385e317ef03f,འདོད་གསོལ་སྨོན་ཚིག་ཕུན་ཚོགས་ཡོན་ཏན་མ།,bo,747615d5-2a3a-449e-a83e-1722d27bb40b,,,,,OLD_ONLY,,,,33,,
lXHAohXjPBynD5xfHIow2,79033537-f91c-4186-a35c-e4a69e94c45c,༈ །རྗེ་བཙུན་རིན་པོ་ཆེ་གྲགས་པ་རྒྱལ་མཚན་ལ་བསྟོད་པ་ཡོན་ཏན་རྒྱ་མཚོ་མ །།,bo,36aeff60-c427-491e-afac-354c5c3b6b1e,,,,,OLD_ONLY,,,,109,,
DqHRsXaD4ZU5aRJJT02vH,a0eb3433-6ab9-4b2c-aba3-7430640bbc70,རྗེ་བསོད་ནམས་རྩེ་མོ་ལ་བསྟོད་པ། །,bo,64502a99-afc0-4127-a880-0a5930a7d401,,,,,OLD_ONLY,,,,93,,
NmQtzpiPtF58onGWm9VJm,3b3924c1-3655-4a1f-9db1-0680b2f7373a,ལྷ་མོའི་ཡན་ལག་བདུན་པ་དཔག་དཀའ་མ། །,bo,c9599fe7-1cd8-4c03-856b-59a1b52a88e3,,,,,OLD_ONLY,,,,28,,
UV1RaEuaozw9fXGHxyGKD,45cfce30-e90e-4756-bb1e-6941155433fc,༄༅། །མཁའ་འགྲོའི་རྒྱལ་མོ་ཡེ་ཤེས་མཚོ་རྒྱལ་ལ་གསོལ་བ་འདེབས་པ་དད་པའི་གདུང་དབྱངས་ཞེས་བྱ་བ།,bo,5dc622a1-4034-4e32-bf8a-7f8cd6eb861e,,,,,OLD_ONLY,,,,208,,
IJmvy5kCOo4sG55mocVGR,0fdc7114-4548-4700-8954-a7a374b180e2,༄༅། །རྗེ་བཙུན་སྒྲོལ་དཀར་གྱི་བསྟོད་པ་མཁྱེན་བརྩེ་དྲི་མེད་མ།,bo,b79710a0-66a1-4186-9c24-c0621f752b8f,,,,,OLD_ONLY,,,,89,,
yU2HYGusRMiktU8UTvmS3,d300b094-b362-41e6-b552-d98cecb38c80,མགོན་པོ་འོད་དཔག་མེད་ཀྱི་བསྟོད་པ་ཞིང་མཆོག་སྒོ་འབྱེད།,bo,14272c9d-a6c5-44e7-9032-33719aa38191,,,,,OLD_ONLY,,,,49,,
4aT1NNrUtbCM3etSSXxDb,95c30832-a64b-4f42-a6d8-a4a221da8796,ལྷ་མོའི་འཕྲིན་བསྐུལ་སེམས་ཉིད་འཕྲིན་ལས་མ།,bo,e6857d0d-b33d-4e9b-9c33-c8882f86da2b,,,,,OLD_ONLY,,,,46,,
8VgmEdNHJeRUaQyIEThhy,7c4609db-244f-445e-b4f9-264369d72c66,༄༅། །བསྟན་སྐྱོང་རྡོ་རྗེ་དྲག་རྒྱལ་མའི་གཏོར་འབུལ་ཞེས་བྱ་བ་བཞུགས་སོ། །,bo,48545898-122f-4ec2-8f56-e9efee38074c,,,,,OLD_ONLY,,,,28,,
bVSaETxr7eeNbC3z2EY2j,11cc4e69-1705-4d7c-b4b4-a40bfd4ee22e,༄༅། །སྟོན་པའི་མཛད་བཅུའི་བསྟོད་པ་ཡོངས་འདུའི་སྙེ་མ་ཞེས་བྱ་བ་བཞུགས་སོ། །,bo,27967c89-3258-43c3-9f17-5fcfaad68f09,,,,,OLD_ONLY,,,,68,,
wkiE6M1atjIhzQETHiCnS,1cabd5b6-7231-4468-aa94-88f59855c66a,མི་ཁ་བཟློག་གཟུངས་མདོར་བསྡུས།,bo,6f783a3c-75ac-461b-b6d3-ab87a7f6e550,,,,,OLD_ONLY,,,,2,,
aXQ43wSYfKy0SKRgfLSxi,666c59c0-362e-4a67-8d28-a1736a149687,༄༅།  །བཅོམ་ལྡན་འདས་མི་འཁྲུགས་པའི་ཞིང་བཀོད་དོན་བསྡུས་ཀྱི་སྨོན་ལམ་རིན་པོ་ཆེའི་ཕྲེང་བ་བཞུགས་སོ།  །,bo,fe6db228-5cdd-41bc-aab1-b18b7782ec40,,,,,OLD_ONLY,,,,71,,
YlaCdy23seEjLEwXdwoWe,4eb4054e-ff88-4dc3-aae5-b4aed2b3184e,༄༅། །ལུམྦི་ནཱི་ལ་བསྟོད་པ་པདྨ་དཀར་པོ།,bo,3186868d-e256-4869-be22-78d8212f9667,,,,,OLD_ONLY,,,,45,,
9PTyYZeZ2Q9rm5Vz8scoM,677d88c4-c072-4a6f-b8ff-154c60e85e45,༄༅། །ཚོགས་མཆོད་ཤིན་ཏུ་བསྡུས་པ་བཞུགས་སོ། །,bo,02b8d5a4-ff91-47e7-aaeb-0502b957468b,,,,,OLD_ONLY,,,,36,,
GaWLwEqmn5TtNwCFBFdWK,df5c0f5a-444c-473e-b1c1-4b4d1e091548,དཔལ་ཡེ་ཤེས་ཡོན་ཏན་བཟང་པོ་ཞེས་བྱ་བའི་བསྟོད་པ།,bo,fb4e974f-54bd-43b1-bff9-bb1a1bdc1af4,,,,,OLD_ONLY,,,,11,,
fcg9T2aXLb3Lq7XXuGH31,2a112194-f034-497f-bf30-1079f350c3c1,༄༅། །མཁས་གྲུབ་རཱ་ག་ཨ་སྱས་མཛད་པའི་འཇམ་དཔལ་གྱི་སྒྲུབ་ཐབས་རྨོངས་པ་མུན་སེལ་བླ་མ་པདྨ་ཕྲིན་ལས་ལ་སྩལ་བ་བཞུགས་སོ།,bo,054a6128-d2f0-4b4e-8691-0490f9e9a4da,,,,,OLD_ONLY,,,,88,,
US4nNyLARbFAXId7DEBF9,301b2d47-f0ee-4d29-ba3b-2296bdd41a0e,༄༅། །ཇ་མཆོད་འདྲེན་པ་མཉམ་མེད།,bo,cc08c237-8b7b-4abf-9a52-f4c3e9e3bed1,,,,,OLD_ONLY,,,,20,,
F00rvQrSZ9I62y2RYJQSx,bf0f8db0-f07f-41e1-97a8-1297486fd3d4,༄༅། །འཇམ་མགོན་ས་སྐྱ་པཎྜི་ཏའི་བླ་མའི་རྣལ་འབྱོར་ཉམས་སུ་ལེན་ཚུལ་མཁྱེན་བརྩེ་ནུས་མཐུའི་ཆར་འབེབས་ཞེས་བྱ་བ་བཞུགས་སོ།།,bo,946eb020-3373-4d6e-a224-108226353c2b,,,,,OLD_ONLY,,,,40,,
BssQHEPDZOINRLNPxkW85,a7360342-e64d-43ca-882d-075c67471fa7,འགྲོ་ལ་བདེ་སྐྱིད་མ་བཞུགས་སོ།།,bo,0ac54bb5-80c2-4c24-bd11-c2c491a5efd5,,,,,OLD_ONLY,,,,66,,
FMDLy70w1EP64lg6sNzGx,6553dea6-3aeb-485f-bd87-c0624a89fe49,༄༅།། རྗེ་རིན་པོ་ཆེའི་བསྟན་པ་དང་མཇལ་བའི་སྨོན་ལམ་མདོར་བསྡུས་མཁྱེན་བརྩེའི་འདྲེན་ལྡན་ཞེས་བྱ་བ་བཞུགས་སོ།།,bo,02d31b89-82ac-4aa5-bba5-3549dd7f8bfa,,,,,OLD_ONLY,,,,22,,
HMVcWWOw0h3Q6Z8ygflrP,e33f18c0-697f-4c37-b2d7-1183241e83e2,༄༅། །བློ་བཟང་རྒྱལ་བསྟན་མ་བཞུགས་སོ།།,bo,90673edb-2300-471f-ae42-ccdd6899abf1,,,,,OLD_ONLY,,,,45,,
ghcCI846YUWFcXL3PCItU,53216ff6-2f88-4efa-a916-e6b4497e0fa7,རྒྱན་དྲུག་མཆོག་གཉིས་དང་བསྟན་པའི་རྒྱུན་བཞིར་བསྟོད་པ།,bo,9fe8ab42-abb7-4546-b317-99540f6e52f1,,,,,OLD_ONLY,,,,73,,
5Nm8MTWxBwaBcQHHREvwu,0b2806d1-ab41-4cec-9fcb-0c02c61c0711,༄༅། །འཕགས་པ་བཀྲ་ཤིས་བརྒྱད་པའི་ཚིགས་སུ་བཅད་པ་བཞུགས་སོ།།,bo,18bf7fe1-ce8b-4b8c-899c-2c1a799bd5e3,,,,,OLD_ONLY,,,,50,,
lJx37yvjtDc8ROErrgdNN,f53da554-b65d-4f6d-947c-f93bd2e89316,རྗེ་བཙུན་འདན་མ་གྲུབ་ཐོབ་ལ་གསོལ་བ་འདེབས་པ།,bo,b3baac01-acea-4a8f-b9c5-a3c268f934c1,,,,,OLD_ONLY,,,,29,,
7usDtYKI5hcnwWYchwMIu,17f308ab-dcd6-4d3d-873f-a76b46318ef3,རྒྱལ་བ་རྒྱ་མཚོ་ལྷ་ལྔའི་གསོལ་འདེབས།,bo,b21d7b2e-b00e-41ef-b7fa-fb618622b1a1,,,,,OLD_ONLY,,,,45,,
2at1ouR334QfgA5F35m6p,a45c76ef-581d-4a6b-bfb3-e5187882feca,The Dhammapada:  The Buddha's Path of Wisdom  ( Pali Translation),pi,773544e8-8b66-45ec-b48a-5f9e2a046f47,,,,,OLD_ONLY,,,,1372,,
E0W7UbXdD8qu0Kfhmnn3j,3e585317-b848-4624-ae72-07fa545995c2,The Dhammapada:  The Buddha's Path of Wisdom,en,773544e8-8b66-45ec-b48a-5f9e2a046f47,,,,,OLD_ONLY,,,,530,,
ONsVQuLPxnmtuVDlHS5Yv,9e91d997-309a-472a-b705-bcb37d93bf6b,弘揚佛法願文,zh,a18cdef7-0bd7-499b-aad8-d47bc61966a8,,,,,OLD_ONLY,,,,6,,
BaNpRhhAnp4PJaAYr61GL,0fca45a7-71a6-4e58-a615-06af56bdc73f,Homage,en,4bbc483f-8c95-4458-9ee1-2f19728a83bf,,,,,OLD_ONLY,,,,8,,
8jh72g9cuMcrNvEhKBrSp,05408585-7c63-4f7e-a792-44ae8a678b01,Vandanà,pi,4bbc483f-8c95-4458-9ee1-2f19728a83bf,,,,,OLD_ONLY,,,,4,,
xRXHZHJYZtTAaaxLMOPRN,1c2ee00a-bcc8-4158-947f-e4e69c98b4fd,Aspiration,en,ced7133e-b1f2-4d74-ada1-7eb0180f95eb,,,,,OLD_ONLY,,,,9,,
LpPqa4DmEaMuQJap46JdJ,83e999bf-4aae-46fb-86e0-9c84af75eb8e,Saṅkappo,pi,ced7133e-b1f2-4d74-ada1-7eb0180f95eb,,,,,OLD_ONLY,,,,9,,
pOeN2Mpkc77GK2R5XRjTF,a228a336-036b-4b61-be1f-af1949b84e56,Triratnavandanā,sa,d3dd6f33-5945-4ca3-a5e6-4b5d61425b08,,,,,OLD_ONLY,,,,2,,
gIikY2sTvaRdLDTTdF1R9,57db8593-ed19-4da8-9b4c-3932b35e394d,Pariņāmanāślokāḥ,sa,d57226de-9305-4993-a098-f91fdb94d631,,,,,OLD_ONLY,,,,2,,
ArLrfL58Zs53ftGHC3MHZ,6a9c8d72-197f-49e7-bb2a-7537541b3430,Śaraṇagamana,sa,7352d38f-b028-41b1-a31e-75860335b0a4,,,,,OLD_ONLY,,,,3,,
